"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","mhhinc","TimeFrame","GeoVintage","Layer_Source","store_name","address","address2","city","state","zip5","county","store_type","incentive_program","grantee_name","Point_Source","Location"
"Census Tract","04013320007","AZ","04013320007","=""04013320007""","72573","2020-2024","2022","Census","Circle K 2700787","939 W Baseline Rd","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319705","AZ","04013319705","=""04013319705""","72241","2020-2024","2022","Census","Circle K 2701502","1323 W Southern Ave","","Tempe","AZ","85282","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319905","AZ","04013319905","=""04013319905""","105617","2020-2024","2022","Census","Circle K 2701503","905 E Guadalupe Rd","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422104","AZ","04013422104","=""04013422104""","66726","2020-2024","2022","Census","Circle K 2701574","2012 W Southern Ave","","Mesa","AZ","85202","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319802","AZ","04013319802","=""04013319802""","62404","2020-2024","2022","Census","Circle K 2701636","15 W Southern Ave","","Tempe","AZ","85282","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319902","AZ","04013319902","=""04013319902""","67691","2020-2024","2022","Census","Circle K 2703398","5240 S Rural Rd","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422209","AZ","04013422209","=""04013422209""","79825","2020-2024","2022","Census","Circle K 2703445","2990 N Arizona Ave","","Chandler","AZ","85225","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422307","AZ","04013422307","=""04013422307""","78102","2020-2024","2022","Census","Circle K 2705286","751 N Arizona Ave","","Gilbert","AZ","85233","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810000","AZ","04013810000","=""04013810000""","151953","2020-2024","2022","Census","Circle K 2705290","1501 W Warner Rd","","Tempe","AZ","85284","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013320001","AZ","04013320001","=""04013320001""","76787","2020-2024","2022","Census","Circle K 2705300","7530 S Priest Dr","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810400","AZ","04013810400","=""04013810400""","114953","2020-2024","2022","Census","Circle K 2705302","6969 W Ray Rd","","Chandler","AZ","85226","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523008","AZ","04013523008","=""04013523008""","68537","2020-2024","2022","Census","Circle K 2705973","1405 N Alma School Rd","","Chandler","AZ","85224","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422203","AZ","04013422203","=""04013422203""","54324","2020-2024","2022","Census","Circle K 2706346","1810 S Country Club Dr","","Mesa","AZ","85210","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319910","AZ","04013319910","=""04013319910""","138901","2020-2024","2022","Census","Circle K 2706348","995 W Elliot Rd","","Tempe","AZ","85284","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422213","AZ","04013422213","=""04013422213""","120400","2020-2024","2022","Census","Circle K 2706461","2808 S Dobson Rd","","Mesa","AZ","85202","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013320002","AZ","04013320002","=""04013320002""","51354","2020-2024","2022","Census","Circle K 2706646","1619 W Baseline Rd","","Guadalupe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319904","AZ","04013319904","=""04013319904""","124890","2020-2024","2022","Census","Circle K 2706663","6349 S McClintock Dr","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013320001","AZ","04013320001","=""04013320001""","76787","2020-2024","2022","Census","Circle K 2708591","505 W Guadalupe Rd","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810100","AZ","04013810100","=""04013810100""","169702","2020-2024","2022","Census","Circle K 2709160","1015 N Rural Rd","","Chandler","AZ","85226","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013320007","AZ","04013320007","=""04013320007""","72573","2020-2024","2022","Census","Circle K 2709172","1435 W Baseline Rd","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422221","AZ","04013422221","=""04013422221""","72047","2020-2024","2022","Census","Circle K 2709173","1817 W Baseline Rd","","Mesa","AZ","85202","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810700","AZ","04013810700","=""04013810700""","95068","2020-2024","2022","Census","Circle K 2709182","3989 W Ray Rd","","Chandler","AZ","85226","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422218","AZ","04013422218","=""04013422218""","74769","2020-2024","2022","Census","Circle K 2723452","3030 N Dobson Rd","","Mesa","AZ","85224","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319908","AZ","04013319908","=""04013319908""","99375","2020-2024","2022","Census","Cirlce K 2741653","7550 S Rural Rd","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013522903","AZ","04013522903","=""04013522903""","53762","2020-2024","2022","Census","Colbys","570 E Galveston St","","Chandler","AZ","85225","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422001","AZ","04013422001","=""04013422001""","58194","2020-2024","2022","Census","Convenience Mart","757 S Country Club Dr","","Mesa","AZ","85210","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422216","AZ","04013422216","=""04013422216""","90903","2020-2024","2022","Census","Copper Stop Mini Mart","2111 S Alma School Rd","Ste 4","Mesa","AZ","85210","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319705","AZ","04013319705","=""04013319705""","72241","2020-2024","2022","Census","Corner Market","1010 W Southern Ave","","Tempe","AZ","85282","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319910","AZ","04013319910","=""04013319910""","138901","2020-2024","2022","Census","Costco Wholesale 0436","1445 W Elliot Rd","","Tempe","AZ","85284","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422307","AZ","04013422307","=""04013422307""","78102","2020-2024","2022","Census","Costco Wholesale 0481","1415 N Arizona Ave","","Gilbert","AZ","85233","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523005","AZ","04013523005","=""04013523005""","103828","2020-2024","2022","Census","I-mart","1250 N Alma School Rd","Ste 28","Chandler","AZ","85224","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422209","AZ","04013422209","=""04013422209""","79825","2020-2024","2022","Census","JACK IN THE BOX 1195 RUCKER RESTAURANT HOLDINGS LL","2090 NORTH ARIZONA AVENUE","","CHANDLER","AZ","85225","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422212","AZ","04013422212","=""04013422212""","104861","2020-2024","2022","Census","JZ Market LLC","2633 W Baseline Rd","","Mesa","AZ","85202","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319902","AZ","04013319902","=""04013319902""","67691","2020-2024","2022","Census","Jack in The Box #1120","850 E Guadalupe Rd","","Tempe","AZ","85283","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319600","AZ","04013319600","=""04013319600""","96875","2020-2024","2022","Census","Jack in The Box #1158","3102 S Mill Ave","","Tempe","AZ","85282","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422211","AZ","04013422211","=""04013422211""","105446","2020-2024","2022","Census","Jack in The Box #1518","2070 N Dobson Rd","","Chandler","AZ","85224","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810600","AZ","04013810600","=""04013810600""","128636","2020-2024","2022","Census","Jack in the Box #1140","4900 W Ray Rd","","Chandler","AZ","85226","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422103","AZ","04013422103","=""04013422103""","52778","2020-2024","2022","Census","Jack in the Box #1165","1860 W Southern Ave","","Mesa","AZ","85202","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810600","AZ","04013810600","=""04013810600""","128636","2020-2024","2022","Census","Jimmy and Joes Pizzeria Chandler","4040 W Ray Rd","Ste 12","Chandler","AZ","85226","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422223","AZ","04013422223","=""04013422223""","64500","2020-2024","2022","Census","Jimmy and Joes Pizzeria Mesa","1960 W Baseline Rd","","Mesa","AZ","85202","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319904","AZ","04013319904","=""04013319904""","124890","2020-2024","2022","Census","Kwik 2165","2165 E Baseline Rd","","Tempe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523002","AZ","04013523002","=""04013523002""","77754","2020-2024","2022","Census","Kwik Mart","600 W Galveston St","","Chandler","AZ","85225","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422210","AZ","04013422210","=""04013422210""","116921","2020-2024","2022","Census","LEE LEE ORIENTAL MARKET","2025 N Dobson Rd","","Chandler","AZ","85224","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013522903","AZ","04013522903","=""04013522903""","53762","2020-2024","2022","Census","La Familia New Market","545 N Arizona Ave","","Chandler","AZ","85225","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422210","AZ","04013422210","=""04013422210""","116921","2020-2024","2022","Census","Lennys Burger Chandler","2156 N. Alma School Rd.","","Chandler","AZ","85224","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319904","AZ","04013319904","=""04013319904""","124890","2020-2024","2022","Census","Little India","1813 E Baseline Rd","Ste 108","Tempe","AZ","85283","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319902","AZ","04013319902","=""04013319902""","67691","2020-2024","2022","Census","Lulu's Mini Mkt","11 W Baseline Rd","","Tempe","AZ","85283","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422102","AZ","04013422102","=""04013422102""","45357","2020-2024","2022","Census","Mango Mini Mart 1","760 S Alma School Rd","","Mesa","AZ","85210","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523002","AZ","04013523002","=""04013523002""","77754","2020-2024","2022","Census","McDONALD'S   11552","990 N. ARIZONA  AVENUE","","CHANDLER","AZ","85224","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319905","AZ","04013319905","=""04013319905""","105617","2020-2024","2022","Census","McDONALD'S  10384","1740 E. ELLIOT ROAD","","TEMPE","AZ","85282","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319908","AZ","04013319908","=""04013319908""","99375","2020-2024","2022","Census","McDONALD'S  21151","475 GUADALUPE RD","","TEMPE","AZ","85283","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422210","AZ","04013422210","=""04013422210""","116921","2020-2024","2022","Census","McDONALD'S 11340","1900 W WARNER RD","","CHANDLER","AZ","85224","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523006","AZ","04013523006","=""04013523006""","86052","2020-2024","2022","Census","McDONALD'S 7784","1850 S 7th ST","","CHANDLER","AZ","85224","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810000","AZ","04013810000","=""04013810000""","151953","2020-2024","2022","Census","McDonald's #18544","9955 S Priest Dr","","Tempe","AZ","85284","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319908","AZ","04013319908","=""04013319908""","99375","2020-2024","2022","Census","McDonald's #21151","455 W Guadalupe Rd","","Tempe","AZ","85283","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422203","AZ","04013422203","=""04013422203""","54324","2020-2024","2022","Census","7-Eleven 20168C","810 W Baseline Rd","","Mesa","AZ","85210","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319801","AZ","04013319801","=""04013319801""","58333","2020-2024","2022","Census","7-Eleven 26096 E","5125 S Mill Ave","","Tempe","AZ","85282","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810300","AZ","04013810300","=""04013810300""","94631","2020-2024","2022","Census","7-eleven #27215e","2025 W Warner Rd","","Chandler","AZ","85224","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523002","AZ","04013523002","=""04013523002""","77754","2020-2024","2022","Census","7-eleven 13011E","774 N Arizona Ave","","Chandler","AZ","85225","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422105","AZ","04013422105","=""04013422105""","76852","2020-2024","2022","Census","7-eleven 21821C","815 S Alma School Rd","","Mesa","AZ","85210","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422103","AZ","04013422103","=""04013422103""","52778","2020-2024","2022","Census","7-eleven 27036c 27036C","815 S Dobson Rd","","Mesa","AZ","85202","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810000","AZ","04013810000","=""04013810000""","151953","2020-2024","2022","Census","7-eleven 32265 32265","485 W Warner Rd","","Tempe","AZ","85284","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422218","AZ","04013422218","=""04013422218""","74769","2020-2024","2022","Census","A & A Hot Deals Llc","3016 N Dobson Rd","Ste 15","Chandler","AZ","85224","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810400","AZ","04013810400","=""04013810400""","114953","2020-2024","2022","Census","AJ's Fine Foods 87","7131 W Ray Rd","","Chandler","AZ","85226","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422221","AZ","04013422221","=""04013422221""","72047","2020-2024","2022","Census","ALBERTSONS  980","1951 W Baseline Rd","","Mesa","AZ","85202","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319401","AZ","04013319401","=""04013319401""","102321","2020-2024","2022","Census","ALDI 79155","1717 E Southern Ave","","Tempe","AZ","85282","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319908","AZ","04013319908","=""04013319908""","99375","2020-2024","2022","Census","African Market Shop Llc","721 E Guadalupe Rd","","Tempe","AZ","85283","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810600","AZ","04013810600","=""04013810600""","128636","2020-2024","2022","Census","Albertsons 2997","4060 W Ray Rd","","Chandler","AZ","85226","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422107","AZ","04013422107","=""04013422107""","65766","2020-2024","2022","Census","American Discount Foods","1360 W Southern Ave","","Mesa","AZ","85202","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422203","AZ","04013422203","=""04013422203""","54324","2020-2024","2022","Census","Arizona Restaurant Wholesale","832 W Baseline Rd","Ste 1","Mesa","AZ","85210","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422103","AZ","04013422103","=""04013422103""","52778","2020-2024","2022","Census","Asiana Market","1135 S Dobson Rd","","Mesa","AZ","85202","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013320002","AZ","04013320002","=""04013320002""","51354","2020-2024","2022","Census","Az Liquors","8207 S Avenida del Yaqui","","Guadalupe","AZ","85283","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422223","AZ","04013422223","=""04013422223""","64500","2020-2024","2022","Census","Baiz Fresh Foods","1858 W Baseline Rd","","Mesa","AZ","85202","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810100","AZ","04013810100","=""04013810100""","169702","2020-2024","2022","Census","Bashas' 48","1761 E Warner Rd","","Tempe","AZ","85284","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319708","AZ","04013319708","=""04013319708""","59375","2020-2024","2022","Census","Best Liquor","3320 S Priest Dr","Ste 1","Tempe","AZ","85282","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422105","AZ","04013422105","=""04013422105""","76852","2020-2024","2022","Census","El Pollo Loco #3761","1036 S Country Club Dr.","","Mesa","AZ","85210","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319707","AZ","04013319707","=""04013319707""","N/A","2020-2024","2022","Census","El Pollo Loco #3908","1530 W Baseline Rd","","Tempe","AZ","85283","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319401","AZ","04013319401","=""04013319401""","102321","2020-2024","2022","Census","El Pollo Loco 3566","5130 S McClintock Dr","","Tempe","AZ","85282","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319600","AZ","04013319600","=""04013319600""","96875","2020-2024","2022","Census","FRY'S 101","3232 S Mill Ave","","Tempe","AZ","85282","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319500","AZ","04013319500","=""04013319500""","103685","2020-2024","2022","Census","FRY'S 124","3255 S Rural Rd","","Tempe","AZ","85282","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319906","AZ","04013319906","=""04013319906""","132391","2020-2024","2022","Census","FRY'S 22","1835 E Guadalupe Rd","","Tempe","AZ","85283","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422209","AZ","04013422209","=""04013422209""","79825","2020-2024","2022","Census","FRY'S 37","981 W Elliot Rd","","Chandler","AZ","85225","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523005","AZ","04013523005","=""04013523005""","103828","2020-2024","2022","Census","FRY'S 51","1950 W Ray Rd","","Chandler","AZ","85224","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319401","AZ","04013319401","=""04013319401""","102321","2020-2024","2022","Census","FRY'S 607","5100 S McClintock Dr","","Tempe","AZ","85282","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422203","AZ","04013422203","=""04013422203""","54324","2020-2024","2022","Census","FRY'S 62","554 W Baseline Rd","","Mesa","AZ","85210","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810100","AZ","04013810100","=""04013810100""","169702","2020-2024","2022","Census","FRY'S 627","9900 S Rural Rd","","Tempe","AZ","85284","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422301","AZ","04013422301","=""04013422301""","68154","2020-2024","2022","Census","Family Dollar Store 3914","255 E Southern Ave","Suite 9","Mesa","AZ","85210","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013522901","AZ","04013522901","=""04013522901""","102534","2020-2024","2022","Census","Family Dollar Store 5024","1027 N Arizona Ave","","Chandler","AZ","85225","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422103","AZ","04013422103","=""04013422103""","52778","2020-2024","2022","Census","Family Dollar Store 5218","865 S Dobson Rd","","Mesa","AZ","85202","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013320002","AZ","04013320002","=""04013320002""","51354","2020-2024","2022","Census","Family Dollar Store 6447","5801 E Calle Guadalupe","","Guadalupe","AZ","85283","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810600","AZ","04013810600","=""04013810600""","128636","2020-2024","2022","Census","Fast Market 4601","4020 W Ray Rd","","Chandler","AZ","85226","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319902","AZ","04013319902","=""04013319902""","67691","2020-2024","2022","Census","Firehouse Subs","107 E Baseline Rd","Ste A1","Tempe","AZ","85283","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013810700","AZ","04013810700","=""04013810700""","95068","2020-2024","2022","Census","Firehouse Subs","3245 W Ray Rd","Ste 1","Chandler","AZ","85226","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319910","AZ","04013319910","=""04013319910""","138901","2020-2024","2022","Census","Firehouse Subs","7700 S Priest Dr","Ste 101","Tempe","AZ","85284","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422002","AZ","04013422002","=""04013422002""","49774","2020-2024","2022","Census","Flowers Bakery Outlet 1265","300 W Southern Ave","","Mesa","AZ","85210","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422107","AZ","04013422107","=""04013422107""","65766","2020-2024","2022","Census","Food City 123","822 S Alma School Rd","","Mesa","AZ","85210","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013320007","AZ","04013320007","=""04013320007""","72573","2020-2024","2022","Census","Food City 157","725 W Baseline Rd","","Tempe","AZ","85283","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013522901","AZ","04013522901","=""04013522901""","102534","2020-2024","2022","Census","Food City 26","1005 N Arizona Ave","","Chandler","AZ","85225","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319801","AZ","04013319801","=""04013319801""","58333","2020-2024","2022","Census","Food Mart","5124 S Mill Ave","","Tempe","AZ","85282","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422621","AZ","04013422621","=""04013422621""","143319","2020-2024","2022","Census","Fry's 615","1455 N Higley Rd","","Gilbert","AZ","85234","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523002","AZ","04013523002","=""04013523002""","77754","2020-2024","2022","Census","GND Marker Water And Ice","995 W Ray Rd","","Chandler","AZ","85225","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523104","AZ","04013523104","=""04013523104""","78026","2020-2024","2022","Census","Ghett Yo Taco + Wings","241 S Oregon St","","Chandler","AZ","85225","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013814600","AZ","04013814600","=""04013814600""","76044","2020-2024","2022","Census","Git 'n Run","1631 S Val Vista Dr","","Gilbert","AZ","85295","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422203","AZ","04013422203","=""04013422203""","54324","2020-2024","2022","Census","Gopal Invest LLC dba Subway 52833","550 W Baseline Rd","Ste 103","Mesa","AZ","85210","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422301","AZ","04013422301","=""04013422301""","68154","2020-2024","2022","Census","Gopal Invest LLC dba Subway 57288","325 W Southern Ave","","Mesa","AZ","85210","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013817600","AZ","04013817600","=""04013817600""","139167","2020-2024","2022","Census","Guadalupe Farmers Market Too","4011 S Power Rd","","Mesa","AZ","85212","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523006","AZ","04013523006","=""04013523006""","86052","2020-2024","2022","Census","Halal Mart","912 N Alma School Rd","","Chandler","AZ","85224","MARICOPA","Specialty Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013421901","AZ","04013421901","=""04013421901""","81821","2020-2024","2022","Census","DOLLARTREE 10001","1060 E. Southern Ave.","Suite A101","Mesa","AZ","85204","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319905","AZ","04013319905","=""04013319905""","105617","2020-2024","2022","Census","DOLLARTREE 10173","910 E Elliot Rd","","Tempe","AZ","85284","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319600","AZ","04013319600","=""04013319600""","96875","2020-2024","2022","Census","DOLLARTREE 10515","790 E Southern Ave","","Tempe","AZ","85282","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422302","AZ","04013422302","=""04013422302""","71983","2020-2024","2022","Census","DOLLARTREE 11009","1236 E. Baseline Rd.","#101","Mesa","AZ","85204","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422301","AZ","04013422301","=""04013422301""","68154","2020-2024","2022","Census","DOLLARTREE PLUS 8983","315 E Southern Ave","Ste 106","Mesa","AZ","85210","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523005","AZ","04013523005","=""04013523005""","103828","2020-2024","2022","Census","Del Taco #765","1900 W Ray Rd","","Chandler","AZ","85224","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422203","AZ","04013422203","=""04013422203""","54324","2020-2024","2022","Census","Del Taco #806","1864 S Country Club Dr","","Mesa","AZ","85210","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319708","AZ","04013319708","=""04013319708""","59375","2020-2024","2022","Census","Denny's #6644","1994 W Baseline Rd","","Tempe","AZ","85283","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422639","AZ","04013422639","=""04013422639""","88317","2020-2024","2022","Census","Denny's #6648","1330 S Power Rd","","Mesa","AZ","85206","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422105","AZ","04013422105","=""04013422105""","76852","2020-2024","2022","Census","Denny's #9587","1150 S Country Club Dr","","Mesa","AZ","85210","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013523007","AZ","04013523007","=""04013523007""","79126","2020-2024","2022","Census","Dollar General 10200","400 W Ray Rd","","Chandler","AZ","85225","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422302","AZ","04013422302","=""04013422302""","71983","2020-2024","2022","Census","Dollar Tree 2617","1260 S Gilbert Rd","#416","Mesa","AZ","85204","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013422209","AZ","04013422209","=""04013422209""","79825","2020-2024","2022","Census","Dollar Tree 2625","2071 N Arizona Ave","","Chandler","AZ","85225","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013319906","AZ","04013319906","=""04013319906""","132391","2020-2024","2022","Census","Dollar Tree 2650","1855 E Guadalupe Rd","Ste 107","Tempe","AZ","85283","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013320001","AZ","04013320001","=""04013320001""","76787","2020-2024","2022","Census","Dollar Tree 2687","1234 W Elliot Rd","","Tempe","AZ","85284","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
